sample_id,latitude_deg,longitude_deg,annual_illumination_pct,sunlight_hours_yr,max_continuous_sunlight_hrs,max_continuous_darkness_hrs,psr_flag,direct_earth_visibility_pct,solar_energy_yield_kwh_m2_yr
ILLUM_04099,-75.5436,-43.8493,47.7,4179,465,520,0,100.0,5459
ILLUM_04100,21.0201,27.506,49.8,4362,311,498,0,100.0,5700
ILLUM_04101,-11.7763,105.1211,51.3,4494,605,466,0,0.0,5872
ILLUM_04102,7.7032,-63.2471,49.2,4310,572,364,0,100.0,5631
ILLUM_04103,-52.0565,77.8192,51.5,4511,531,697,0,100.0,5894
ILLUM_04104,-32.6509,-131.2492,50.9,4459,459,515,0,0.0,5826
ILLUM_04105,26.2119,-75.1343,50.7,4441,472,728,0,100.0,5803
ILLUM_04106,74.4484,-127.9042,49.2,4310,494,628,0,0.0,5631
ILLUM_04107,-71.9333,112.043,48.6,4257,580,440,0,0.0,5562
ILLUM_04108,62.4615,-99.8463,51.5,4511,382,560,0,0.0,5894
ILLUM_04109,12.301,78.2653,48.2,4222,656,586,0,100.0,5517
ILLUM_04110,10.2271,159.5874,49.4,4327,413,685,0,0.0,5654
ILLUM_04111,0.0446,9.998,50.4,4415,401,553,0,100.0,5769
ILLUM_04112,-68.8969,14.4105,53.0,4643,404,656,0,100.0,6066
ILLUM_04113,-65.6197,-14.0279,51.1,4476,604,628,0,100.0,5849
ILLUM_04114,16.1459,-62.6795,49.0,4292,342,528,0,100.0,5608
ILLUM_04115,-25.4466,-8.7642,50.0,4380,538,719,0,100.0,5723
ILLUM_04116,66.7629,37.0107,49.6,4345,574,597,0,100.0,5677
ILLUM_04117,-14.9455,174.957,50.5,4424,635,395,0,0.0,5780
ILLUM_04118,-57.075,157.5952,51.5,4511,581,598,0,0.0,5894
ILLUM_04119,34.355,130.3751,49.1,4301,396,587,0,0.0,5620
ILLUM_04120,-33.0635,140.087,50.3,4406,314,595,0,0.0,5757
ILLUM_04121,4.0752,-11.5743,51.5,4511,608,443,0,100.0,5894
ILLUM_04122,31.6532,56.68,48.2,4222,528,666,0,100.0,5517
ILLUM_04123,64.0423,142.224,49.8,4362,319,749,0,0.0,5700
ILLUM_04124,46.7506,-38.5377,49.4,4327,432,719,0,100.0,5654
ILLUM_04125,28.2178,166.2345,50.0,4380,619,409,0,0.0,5723
ILLUM_04126,28.7413,-30.317,47.0,4117,579,518,0,100.0,5379
ILLUM_04127,71.3479,36.3898,48.9,4284,625,603,0,100.0,5597
ILLUM_04128,-32.6681,75.5297,47.0,4117,695,356,0,100.0,5379
ILLUM_04129,-79.8221,162.2131,48.4,4240,427,584,0,0.0,5540
ILLUM_04130,-36.4873,-91.9381,50.2,4398,559,675,0,0.0,5746
ILLUM_04131,-45.1374,88.6072,50.6,4433,411,625,0,0.0,5791
ILLUM_04132,25.8935,7.4936,49.4,4327,470,521,0,100.0,5654
ILLUM_04133,21.3939,-83.3194,47.0,4117,479,649,0,100.0,5379
ILLUM_04134,14.9538,99.5785,49.1,4301,496,489,0,0.0,5620
ILLUM_04135,-77.401,18.8,48.1,4214,696,408,0,100.0,5505
ILLUM_04136,36.6045,57.9506,49.6,4345,557,583,0,100.0,5677
ILLUM_04137,-28.2351,-63.7556,50.1,4389,663,511,0,100.0,5734
ILLUM_04138,26.409,-6.7414,47.6,4170,433,593,0,100.0,5448
ILLUM_04139,9.0525,42.2475,49.4,4327,392,649,0,100.0,5654
ILLUM_04140,-25.1631,-34.2321,47.0,4117,450,430,0,100.0,5379
ILLUM_04141,-58.4678,-108.5859,49.7,4354,629,645,0,0.0,5688
ILLUM_04142,-64.893,166.1906,49.7,4354,644,479,0,0.0,5688
ILLUM_04143,53.0429,4.1283,47.7,4179,463,538,0,100.0,5459
ILLUM_04144,66.9436,84.2113,47.8,4187,309,370,0,100.0,5471
ILLUM_04145,23.9661,-32.023,52.6,4608,690,489,0,100.0,6020
ILLUM_04146,-63.4505,-52.1526,50.5,4424,349,601,0,100.0,5780
ILLUM_04147,-15.6756,-33.4209,49.0,4292,576,427,0,100.0,5608
ILLUM_04148,36.6303,-32.6892,49.5,4336,385,572,0,100.0,5666
ILLUM_04149,44.7713,15.9048,48.2,4222,345,437,0,100.0,5517
ILLUM_04150,-61.085,15.6492,50.3,4406,300,489,0,100.0,5757
ILLUM_04151,-79.9951,-1.0246,49.8,4362,644,657,0,100.0,5700
ILLUM_04152,33.9419,-131.4771,51.1,4476,547,566,0,0.0,5849
ILLUM_04153,-22.9446,-1.4128,51.5,4511,352,577,0,100.0,5894
ILLUM_04154,-39.283,-119.1226,52.0,4555,412,363,0,0.0,5952
ILLUM_04155,-77.9364,-134.5911,51.3,4494,538,501,0,0.0,5872
ILLUM_04156,6.4479,155.7525,49.7,4354,313,503,0,0.0,5688
ILLUM_04157,56.1841,37.782,48.0,4205,594,545,0,100.0,5494
ILLUM_04158,73.2211,57.4164,49.6,4345,425,413,0,100.0,5677
ILLUM_04159,10.5192,-35.3543,49.9,4371,597,517,0,100.0,5711
ILLUM_04160,2.3138,147.2331,50.6,4433,580,506,0,0.0,5791
ILLUM_04161,-66.391,49.655,49.2,4310,552,495,0,100.0,5631
ILLUM_04162,7.8196,96.9012,48.2,4222,587,545,0,0.0,5517
ILLUM_04163,-19.2033,-47.3175,50.4,4415,310,664,0,100.0,5769
ILLUM_04164,17.1416,165.6043,53.0,4643,455,472,0,0.0,6066
ILLUM_04165,-17.8038,115.3661,52.1,4564,555,446,0,0.0,5963
ILLUM_04166,-41.5521,127.4214,51.8,4538,526,714,0,0.0,5929
ILLUM_04167,-64.8056,-118.0101,49.4,4327,580,415,0,0.0,5654
ILLUM_04168,-29.613,-82.4532,48.9,4284,351,720,0,100.0,5597
ILLUM_04169,-64.5368,-77.1744,51.1,4476,468,617,0,100.0,5849
ILLUM_04170,-51.6965,-82.4727,51.9,4546,478,627,0,100.0,5940
ILLUM_04171,77.9738,127.9469,49.6,4345,434,491,0,0.0,5677
ILLUM_04172,-8.9434,-168.5215,49.1,4301,341,614,0,0.0,5620
ILLUM_04173,5.0995,-152.604,49.2,4310,663,551,0,0.0,5631
ILLUM_04174,59.779,-81.3906,50.3,4406,410,612,0,100.0,5757
ILLUM_04175,79.291,-108.0457,49.9,4371,512,710,0,0.0,5711
ILLUM_04176,13.2343,-96.5305,50.0,4380,356,535,0,0.0,5723
ILLUM_04177,49.9958,107.2595,51.9,4546,310,625,0,0.0,5940
ILLUM_04178,-27.6894,22.7256,51.3,4494,625,428,0,100.0,5872
ILLUM_04179,-31.081,-177.9226,49.7,4354,622,719,0,0.0,5688
ILLUM_04180,-15.5674,-25.4438,50.0,4380,329,703,0,100.0,5723
ILLUM_04181,27.6012,-33.1614,51.5,4511,660,529,0,100.0,5894
ILLUM_04182,29.1507,-138.9797,50.8,4450,508,464,0,0.0,5814
ILLUM_04183,-29.5617,63.411,52.5,4599,322,565,0,100.0,6009
ILLUM_04184,-58.6864,72.755,51.0,4468,606,543,0,100.0,5837
ILLUM_04185,21.1834,79.5216,50.4,4415,525,369,0,100.0,5769
ILLUM_04186,-59.4679,82.2495,49.3,4319,640,746,0,100.0,5643
ILLUM_04187,12.5588,-179.981,47.6,4170,304,630,0,0.0,5448
ILLUM_04188,30.9475,163.4115,51.6,4520,605,470,0,0.0,5906
ILLUM_04189,32.0978,113.1152,51.6,4520,555,385,0,0.0,5906
ILLUM_04190,40.5555,145.4334,52.0,4555,471,352,0,0.0,5952
ILLUM_04191,59.6575,-174.3684,48.2,4222,675,396,0,0.0,5517
ILLUM_04192,-0.0066,156.1892,50.6,4433,314,489,0,0.0,5791
ILLUM_04193,36.8399,111.5239,49.0,4292,409,537,0,0.0,5608
ILLUM_04194,19.0676,121.3989,49.8,4362,301,574,0,0.0,5700
ILLUM_04195,-50.1376,-146.4165,47.7,4179,481,633,0,0.0,5459
ILLUM_04196,-75.8897,85.9601,49.0,4292,565,424,0,0.0,5608
ILLUM_04197,-34.4734,165.57,49.8,4362,511,430,0,0.0,5700
ILLUM_04198,-9.1146,64.277,50.6,4433,590,581,0,100.0,5791
ILLUM_04199,18.737,25.4021,51.1,4476,681,747,0,100.0,5849
ILLUM_04200,55.9935,160.4267,52.4,4590,340,380,0,0.0,5997
ILLUM_04201,-48.6007,-20.5426,49.8,4362,602,598,0,100.0,5700
ILLUM_04202,-59.912,35.7457,49.3,4319,425,546,0,100.0,5643
ILLUM_04203,74.1568,-8.5182,50.5,4424,545,460,0,100.0,5780
ILLUM_04204,-62.7129,155.8246,50.5,4424,640,543,0,0.0,5780
ILLUM_04205,-3.4414,-152.6095,48.3,4231,552,665,0,0.0,5528
ILLUM_04206,13.6902,0.4031,48.2,4222,421,708,0,100.0,5517
ILLUM_04207,6.6199,67.3029,53.0,4643,654,426,0,100.0,6066
ILLUM_04208,-66.2349,105.0864,50.4,4415,325,369,0,0.0,5769
ILLUM_04209,-70.8757,29.8867,51.2,4485,319,360,0,100.0,5860
ILLUM_04210,-63.1227,147.2104,50.9,4459,591,711,0,0.0,5826
ILLUM_04211,13.694,159.1169,50.7,4441,619,481,0,0.0,5803
ILLUM_04212,7.0952,-156.8451,51.9,4546,342,529,0,0.0,5940
ILLUM_04213,-42.6015,-35.1466,53.0,4643,467,396,0,100.0,6066
ILLUM_04214,22.0439,-171.5548,50.8,4450,317,471,0,0.0,5814
ILLUM_04215,51.2108,-61.41,50.2,4398,504,488,0,100.0,5746
ILLUM_04216,-73.3474,13.2726,51.5,4511,378,721,0,100.0,5894
ILLUM_04217,-0.2992,147.8862,49.7,4354,315,399,0,0.0,5688
ILLUM_04218,30.2897,124.7596,48.2,4222,558,566,0,0.0,5517
ILLUM_04219,-39.6301,-134.1001,51.0,4468,624,558,0,0.0,5837
ILLUM_04220,-30.7567,-146.5091,48.6,4257,402,402,0,0.0,5562
ILLUM_04221,18.1821,32.1362,48.8,4275,396,700,0,100.0,5585
ILLUM_04222,63.6696,11.5625,48.1,4214,401,491,0,100.0,5505
ILLUM_04223,49.5879,-84.104,47.0,4117,303,652,0,100.0,5379
ILLUM_04224,13.3008,143.8031,48.0,4205,470,367,0,0.0,5494
ILLUM_04225,36.8355,153.8519,50.2,4398,401,672,0,0.0,5746
ILLUM_04226,-21.6284,-35.0599,51.8,4538,607,458,0,100.0,5929
ILLUM_04227,22.5545,140.5089,49.2,4310,547,576,0,0.0,5631
ILLUM_04228,-5.4109,-41.7784,49.0,4292,607,602,0,100.0,5608
ILLUM_04229,-49.6102,85.2541,49.9,4371,416,452,0,0.0,5711
ILLUM_04230,32.2781,-8.6608,49.9,4371,621,444,0,100.0,5711
ILLUM_04231,9.0343,-135.8701,49.9,4371,382,536,0,0.0,5711
ILLUM_04232,-22.6205,154.0563,51.6,4520,362,693,0,0.0,5906
ILLUM_04233,65.8143,-16.5252,49.5,4336,478,399,0,100.0,5666
ILLUM_04234,-76.6505,84.4153,49.3,4319,491,538,0,100.0,5643
ILLUM_04235,-29.4763,-47.8174,50.0,4380,509,494,0,100.0,5723
ILLUM_04236,-70.899,-173.2029,51.0,4468,423,473,0,0.0,5837
ILLUM_04237,42.6444,-143.8091,53.0,4643,310,403,0,0.0,6066
ILLUM_04238,32.3372,-1.361,52.6,4608,462,696,0,100.0,6020
ILLUM_04239,-26.9836,68.3872,50.4,4415,694,614,0,100.0,5769
ILLUM_04240,28.1061,-59.4953,49.2,4310,365,509,0,100.0,5631
ILLUM_04241,-16.65,70.3758,49.9,4371,684,627,0,100.0,5711
ILLUM_04242,41.0006,71.5088,49.0,4292,332,645,0,100.0,5608
ILLUM_04243,-7.3306,73.4169,50.3,4406,376,683,0,100.0,5757
ILLUM_04244,-14.0352,-2.6921,50.5,4424,454,706,0,100.0,5780
ILLUM_04245,69.5568,149.359,50.9,4459,661,597,0,0.0,5826
ILLUM_04246,-39.8593,-3.8893,47.0,4117,520,657,0,100.0,5379
ILLUM_04247,-60.7284,-17.9045,48.7,4266,472,505,0,100.0,5574
ILLUM_04248,13.5269,-108.2229,52.2,4573,659,709,0,0.0,5975
ILLUM_04249,75.0915,-69.2442,48.3,4231,385,574,0,100.0,5528
ILLUM_04250,-19.5457,-164.7596,48.8,4275,658,653,0,0.0,5585
ILLUM_04251,-70.0741,48.0727,49.5,4336,383,371,0,100.0,5666
ILLUM_04252,-25.7112,-90.5271,52.1,4564,599,709,0,0.0,5963
ILLUM_04253,0.9491,-70.5041,51.0,4468,595,578,0,100.0,5837
ILLUM_04254,-54.0923,97.4932,49.6,4345,344,512,0,0.0,5677
ILLUM_04255,25.2964,-62.2004,49.3,4319,429,650,0,100.0,5643
ILLUM_04256,79.6399,-92.8095,49.0,4292,468,633,0,0.0,5608
ILLUM_04257,-7.7217,-119.1392,48.1,4214,316,416,0,0.0,5505
ILLUM_04258,-23.2434,98.949,48.8,4275,349,435,0,0.0,5585
ILLUM_04259,-15.8873,-133.3057,52.6,4608,667,387,0,0.0,6020
ILLUM_04260,-61.5766,-16.6486,52.2,4573,468,530,0,100.0,5975
ILLUM_04261,61.3238,2.4948,49.5,4336,688,452,0,100.0,5666
ILLUM_04262,-13.6279,67.4604,49.3,4319,645,436,0,100.0,5643
ILLUM_04263,-18.0361,47.9821,51.7,4529,568,355,0,100.0,5917
ILLUM_04264,25.5504,111.8594,49.1,4301,461,491,0,0.0,5620
ILLUM_04265,-9.2747,-163.8895,51.0,4468,610,385,0,0.0,5837
ILLUM_04266,23.7174,-73.2813,48.3,4231,649,656,0,100.0,5528
ILLUM_04267,-70.1686,-79.1517,50.3,4406,301,692,0,100.0,5757
ILLUM_04268,50.1957,-127.4339,49.3,4319,503,426,0,0.0,5643
ILLUM_04269,70.4806,-75.8958,50.7,4441,483,393,0,100.0,5803
ILLUM_04270,23.8025,-68.4845,51.9,4546,641,587,0,100.0,5940
ILLUM_04271,72.7305,7.8784,49.1,4301,657,394,0,100.0,5620
ILLUM_04272,-55.7708,58.9336,48.4,4240,568,720,0,100.0,5540
ILLUM_04273,-3.6134,-42.8038,49.6,4345,671,461,0,100.0,5677
ILLUM_04274,16.2891,79.0093,52.0,4555,644,611,0,100.0,5952
ILLUM_04275,13.0779,-58.9805,50.2,4398,402,459,0,100.0,5746
ILLUM_04276,-15.7661,-75.4979,49.9,4371,336,697,0,100.0,5711
ILLUM_04277,-25.9065,14.8277,51.7,4529,320,740,0,100.0,5917
ILLUM_04278,-59.7082,-171.4621,50.8,4450,573,560,0,0.0,5814
ILLUM_04279,-17.3212,-151.2759,53.0,4643,632,700,0,0.0,6066
ILLUM_04280,-53.9743,-29.531,48.4,4240,482,576,0,100.0,5540
ILLUM_04281,37.4985,159.4486,50.0,4380,388,698,0,0.0,5723
ILLUM_04282,-46.5871,79.7442,47.9,4196,507,396,0,100.0,5482
ILLUM_04283,-70.6296,-148.2744,48.4,4240,408,712,0,0.0,5540
ILLUM_04284,8.3786,124.6745,52.0,4555,549,371,0,0.0,5952
ILLUM_04285,15.2368,83.6283,48.6,4257,362,416,0,100.0,5562
ILLUM_04286,59.5061,39.9407,52.3,4581,520,590,0,100.0,5986
ILLUM_04287,12.3171,115.3055,48.3,4231,487,554,0,0.0,5528
ILLUM_04288,-24.7231,-34.5205,49.9,4371,473,453,0,100.0,5711
ILLUM_04289,48.4819,-100.2596,48.2,4222,315,362,0,0.0,5517
ILLUM_04290,6.4446,4.3284,51.0,4468,513,661,0,100.0,5837
ILLUM_04291,-67.3152,17.583,50.3,4406,471,426,0,100.0,5757
ILLUM_04292,10.5361,13.7975,51.9,4546,439,361,0,100.0,5940
ILLUM_04293,65.283,23.4266,51.3,4494,534,354,0,100.0,5872
ILLUM_04294,-16.59,161.5338,50.2,4398,619,554,0,0.0,5746
ILLUM_04295,-32.5879,144.8084,50.2,4398,455,476,0,0.0,5746
ILLUM_04296,-57.0449,135.2581,48.1,4214,583,681,0,0.0,5505
ILLUM_04297,-55.7687,108.5101,50.6,4433,386,679,0,0.0,5791
ILLUM_04298,-10.7566,159.6341,49.9,4371,402,602,0,0.0,5711
ILLUM_04299,15.3088,-144.5419,51.0,4468,393,364,0,0.0,5837
ILLUM_04300,-67.1015,-84.5556,51.1,4476,655,415,0,100.0,5849
ILLUM_04301,70.331,-1.7799,49.0,4292,697,643,0,100.0,5608
ILLUM_04302,40.8214,124.7524,48.9,4284,549,557,0,0.0,5597
ILLUM_04303,13.8598,1.8597,50.1,4389,458,574,0,100.0,5734
ILLUM_04304,52.5502,89.2925,49.6,4345,362,447,0,0.0,5677
ILLUM_04305,-67.1701,-129.9744,47.8,4187,375,404,0,0.0,5471
ILLUM_04306,-3.7058,-89.131,48.5,4249,666,566,0,0.0,5551
ILLUM_04307,20.8149,83.4394,51.6,4520,687,652,0,100.0,5906
ILLUM_04308,52.5845,-120.6958,50.7,4441,662,567,0,0.0,5803
ILLUM_04309,45.3551,-53.5119,50.0,4380,644,589,0,100.0,5723
ILLUM_04310,-35.6689,-84.6481,51.9,4546,663,453,0,100.0,5940
ILLUM_04311,70.5408,-54.0498,49.9,4371,575,619,0,100.0,5711
ILLUM_04312,-60.1047,74.9967,51.1,4476,323,492,0,100.0,5849
ILLUM_04313,60.0214,-47.575,49.9,4371,637,512,0,100.0,5711
ILLUM_04314,75.3504,19.8948,50.1,4389,593,508,0,100.0,5734
ILLUM_04315,-51.6554,-144.0245,53.0,4643,628,550,0,0.0,6066
ILLUM_04316,35.5306,109.8064,49.0,4292,624,612,0,0.0,5608
ILLUM_04317,-73.5543,-46.8401,50.8,4450,344,643,0,100.0,5814
ILLUM_04318,-15.1323,53.4723,50.8,4450,632,732,0,100.0,5814
ILLUM_04319,2.6053,81.1403,51.7,4529,628,734,0,100.0,5917
ILLUM_04320,12.9032,-104.5221,49.9,4371,493,564,0,0.0,5711
ILLUM_04321,69.75,138.483,53.0,4643,667,363,0,0.0,6066
ILLUM_04322,27.5601,41.8407,49.5,4336,563,630,0,100.0,5666
ILLUM_04323,-2.9955,-25.6589,49.3,4319,333,466,0,100.0,5643
ILLUM_04324,49.548,-114.3593,51.3,4494,437,741,0,0.0,5872
ILLUM_04325,72.0853,159.2283,51.8,4538,664,611,0,0.0,5929
ILLUM_04326,-76.4694,91.8246,48.1,4214,684,684,0,0.0,5505
ILLUM_04327,77.2034,-105.1112,48.8,4275,462,369,0,0.0,5585
ILLUM_04328,-66.2189,-58.4241,50.3,4406,660,430,0,100.0,5757
ILLUM_04329,50.3019,111.4827,50.9,4459,354,445,0,0.0,5826
ILLUM_04330,-35.1464,70.444,52.0,4555,325,536,0,100.0,5952
ILLUM_04331,-58.8513,95.6823,50.2,4398,367,483,0,0.0,5746
ILLUM_04332,-9.6231,-21.1676,51.7,4529,650,516,0,100.0,5917
ILLUM_04333,23.0331,77.9315,47.3,4143,432,487,0,100.0,5414
ILLUM_04334,-19.0477,-40.8623,48.2,4222,386,486,0,100.0,5517
ILLUM_04335,-71.2695,-103.9453,50.0,4380,378,578,0,0.0,5723
ILLUM_04336,15.9138,47.7637,51.6,4520,574,511,0,100.0,5906
ILLUM_04337,64.3845,171.365,49.5,4336,598,554,0,0.0,5666
ILLUM_04338,-18.6855,-68.1837,49.6,4345,338,660,0,100.0,5677
ILLUM_04339,-45.3868,-14.0509,50.6,4433,530,680,0,100.0,5791
ILLUM_04340,-9.1876,62.6405,49.7,4354,604,424,0,100.0,5688
ILLUM_04341,-72.262,14.9423,52.1,4564,613,699,0,100.0,5963
ILLUM_04342,51.278,123.634,50.1,4389,614,564,0,0.0,5734
ILLUM_04343,52.2145,94.2274,53.0,4643,506,538,0,0.0,6066
ILLUM_04344,14.0801,-159.013,50.2,4398,339,664,0,0.0,5746
ILLUM_04345,-23.5035,179.4316,49.4,4327,405,556,0,0.0,5654
ILLUM_04346,47.9653,90.8649,50.1,4389,570,715,0,0.0,5734
ILLUM_04347,8.7499,131.0052,51.6,4520,587,466,0,0.0,5906
ILLUM_04348,52.1492,54.4312,49.8,4362,357,616,0,100.0,5700
ILLUM_04349,21.0334,128.2626,47.0,4117,650,362,0,0.0,5379
ILLUM_04350,45.5049,-139.5421,49.3,4319,355,667,0,0.0,5643
ILLUM_04351,15.7701,-54.8144,47.0,4117,402,719,0,100.0,5379
ILLUM_04352,-13.7374,135.5115,50.8,4450,674,420,0,0.0,5814
ILLUM_04353,73.2713,-107.4041,48.3,4231,351,444,0,0.0,5528
ILLUM_04354,6.5782,-151.8328,50.1,4389,528,590,0,0.0,5734
ILLUM_04355,16.8143,103.7228,47.8,4187,507,712,0,0.0,5471
ILLUM_04356,-44.722,120.775,49.9,4371,583,371,0,0.0,5711
ILLUM_04357,20.1041,-121.4452,50.3,4406,395,387,0,0.0,5757
ILLUM_04358,11.4572,127.5646,49.3,4319,547,491,0,0.0,5643
ILLUM_04359,-50.4259,67.2364,49.9,4371,681,611,0,100.0,5711
ILLUM_04360,-70.4661,7.2298,47.5,4161,464,587,0,100.0,5437
ILLUM_04361,16.6975,118.8901,50.1,4389,489,380,0,0.0,5734
ILLUM_04362,42.1908,-29.0703,49.0,4292,304,730,0,100.0,5608
ILLUM_04363,3.7442,-110.1622,50.1,4389,471,400,0,0.0,5734
ILLUM_04364,-43.7164,-77.453,49.8,4362,605,736,0,100.0,5700
ILLUM_04365,26.6435,1.859,49.6,4345,428,369,0,100.0,5677
ILLUM_04366,-67.1831,11.2791,49.3,4319,543,484,0,100.0,5643
ILLUM_04367,-9.3066,110.0091,50.4,4415,535,663,0,0.0,5769
ILLUM_04368,-53.8613,104.887,52.5,4599,556,591,0,0.0,6009
ILLUM_04369,-50.4866,29.292,49.8,4362,442,466,0,100.0,5700
ILLUM_04370,-47.633,101.0828,50.8,4450,501,504,0,0.0,5814
ILLUM_04371,-18.1269,-110.9616,52.3,4581,300,362,0,0.0,5986
ILLUM_04372,-71.816,-161.9768,50.6,4433,607,354,0,0.0,5791
ILLUM_04373,-16.353,134.5082,51.1,4476,533,414,0,0.0,5849
ILLUM_04374,1.8732,-152.8004,48.7,4266,656,494,0,0.0,5574
ILLUM_04375,-2.6729,-91.1922,50.5,4424,340,514,0,0.0,5780
ILLUM_04376,-18.7545,70.3148,50.5,4424,618,749,0,100.0,5780
ILLUM_04377,54.2635,-32.5987,52.7,4617,576,495,0,100.0,6032
ILLUM_04378,-56.7477,135.473,48.1,4214,538,697,0,0.0,5505
ILLUM_04379,0.9115,-72.7273,53.0,4643,518,608,0,100.0,6066
ILLUM_04380,-70.0734,-175.7263,51.7,4529,670,594,0,0.0,5917
ILLUM_04381,-68.6151,-71.764,51.4,4503,351,477,0,100.0,5883
ILLUM_04382,11.8185,28.107,48.3,4231,498,571,0,100.0,5528
ILLUM_04383,10.5629,-44.6622,48.6,4257,591,573,0,100.0,5562
ILLUM_04384,60.4854,12.5542,50.9,4459,579,427,0,100.0,5826
ILLUM_04385,9.2598,135.5753,47.0,4117,398,366,0,0.0,5379
ILLUM_04386,73.5666,148.4946,47.7,4179,367,432,0,0.0,5459
ILLUM_04387,-72.2088,-84.2493,51.2,4485,548,666,0,100.0,5860
ILLUM_04388,-64.3188,-13.6294,51.8,4538,557,524,0,100.0,5929
ILLUM_04389,-72.9495,17.6918,53.0,4643,654,677,0,100.0,6066
ILLUM_04390,-50.3557,161.6805,49.5,4336,637,417,0,0.0,5666
ILLUM_04391,6.6032,179.5022,48.7,4266,390,698,0,0.0,5574
ILLUM_04392,23.2915,-95.2534,48.8,4275,612,661,0,0.0,5585
ILLUM_04393,-72.7064,81.7128,50.7,4441,618,732,0,100.0,5803
ILLUM_04394,71.3553,-43.9088,49.7,4354,403,680,0,100.0,5688
ILLUM_04395,54.7465,-177.081,48.0,4205,626,681,0,0.0,5494
ILLUM_04396,-32.542,-176.6691,50.8,4450,553,491,0,0.0,5814
ILLUM_04397,-67.65,-14.1962,48.5,4249,596,676,0,100.0,5551
ILLUM_04398,-52.8181,-4.1994,51.1,4476,650,416,0,100.0,5849
ILLUM_04399,-59.6889,-171.8749,51.1,4476,547,573,0,0.0,5849
ILLUM_04400,-60.2746,67.2939,49.6,4345,404,488,0,100.0,5677
ILLUM_04401,2.9699,-74.1588,50.4,4415,525,607,0,100.0,5769
ILLUM_04402,-40.6644,21.5615,49.6,4345,562,622,0,100.0,5677
ILLUM_04403,-22.6976,-71.6691,49.9,4371,356,519,0,100.0,5711
ILLUM_04404,78.3209,-119.8316,48.1,4214,472,663,0,0.0,5505
ILLUM_04405,29.4903,-33.4175,47.0,4117,425,474,0,100.0,5379
ILLUM_04406,71.8369,-96.3816,49.8,4362,392,628,0,0.0,5700
ILLUM_04407,-57.191,12.5284,48.5,4249,420,382,0,100.0,5551
ILLUM_04408,-18.8577,-108.4217,48.7,4266,691,563,0,0.0,5574
ILLUM_04409,8.7571,3.0262,48.6,4257,524,650,0,100.0,5562
ILLUM_04410,-67.7187,-123.3437,51.4,4503,302,427,0,0.0,5883
ILLUM_04411,-79.33,61.5509,51.6,4520,403,654,0,100.0,5906
ILLUM_04412,27.2695,91.4176,50.5,4424,459,455,0,0.0,5780
ILLUM_04413,22.6911,-140.2581,49.5,4336,510,369,0,0.0,5666
ILLUM_04414,-14.2738,-11.5911,50.5,4424,623,460,0,100.0,5780
ILLUM_04415,-1.6569,-154.4862,51.6,4520,693,530,0,0.0,5906
ILLUM_04416,-13.5291,35.3457,52.5,4599,573,494,0,100.0,6009
ILLUM_04417,-76.1592,-84.8145,48.9,4284,638,714,0,100.0,5597
ILLUM_04418,-26.3405,9.9448,47.7,4179,480,485,0,100.0,5459
ILLUM_04419,-51.6668,6.286,50.5,4424,375,612,0,100.0,5780
ILLUM_04420,-64.2521,152.7676,47.3,4143,694,590,0,0.0,5414
ILLUM_04421,73.0753,17.67,50.4,4415,459,514,0,100.0,5769
ILLUM_04422,15.8976,29.8795,50.3,4406,305,654,0,100.0,5757
ILLUM_04423,36.585,-35.4049,49.8,4362,465,379,0,100.0,5700
ILLUM_04424,-29.5418,161.6687,52.7,4617,610,657,0,0.0,6032
ILLUM_04425,-17.0965,99.7869,50.1,4389,581,659,0,0.0,5734
ILLUM_04426,-42.0922,-77.2541,50.8,4450,499,401,0,100.0,5814
ILLUM_04427,-64.4855,123.9155,51.7,4529,373,434,0,0.0,5917
ILLUM_04428,-51.3549,-24.3373,49.9,4371,513,712,0,100.0,5711
ILLUM_04429,47.6022,118.3202,49.4,4327,525,519,0,0.0,5654
ILLUM_04430,28.4073,116.2397,49.5,4336,408,504,0,0.0,5666
ILLUM_04431,7.5086,-112.0067,50.6,4433,414,608,0,0.0,5791
ILLUM_04432,-3.9856,72.4108,50.5,4424,555,700,0,100.0,5780
ILLUM_04433,67.5895,-75.3685,52.6,4608,385,365,0,100.0,6020
ILLUM_04434,-68.3624,-72.9026,49.0,4292,305,554,0,100.0,5608
ILLUM_04435,-35.1039,-73.3147,49.6,4345,591,420,0,100.0,5677
ILLUM_04436,-24.0099,81.2046,51.4,4503,426,592,0,100.0,5883
ILLUM_04437,45.1881,-97.2626,51.0,4468,566,466,0,0.0,5837
ILLUM_04438,78.8023,-179.6739,49.9,4371,637,447,0,0.0,5711
ILLUM_04439,-41.4927,77.4853,49.7,4354,675,391,0,100.0,5688
ILLUM_04440,59.8892,-118.3735,49.2,4310,333,471,0,0.0,5631
ILLUM_04441,52.8996,-142.3863,48.6,4257,558,573,0,0.0,5562
ILLUM_04442,-44.0548,-94.4942,50.0,4380,540,458,0,0.0,5723
ILLUM_04443,-16.1068,-43.2358,50.9,4459,404,638,0,100.0,5826
ILLUM_04444,-14.4523,-8.6737,50.6,4433,414,378,0,100.0,5791
ILLUM_04445,76.5153,-163.9548,49.9,4371,657,463,0,0.0,5711
ILLUM_04446,-51.0573,169.4064,50.5,4424,547,700,0,0.0,5780
ILLUM_04447,47.8653,77.7827,48.6,4257,591,696,0,100.0,5562
